"Project Number","File Number","Condo Name","County","Street City State Zip","Units","Recorded Date","Primary Status","Secondary Status","Managing Entity Number","Managing Entity Name","Managing Entity Route","Managing Entity Street","Managing Entity City","Managing Entity State","Managing Entity Zip"
"PR1S012983","59651","ARBOR OAKS, A CONDO","Hillsborough","7205 NORTH HIMES AVENUE, TAMPA, FL 33614-4006","25","07/31/1985","Approved","Delinquent","MA00000252","ARBOR OAKS CONDO ASSN INC","","PO BOX 10217","TAMPA","FL","33679"
"PR1S010567","58812","CAPTAIN'S POINT OF MANATEE, A CONDO","Manatee","4103 11TH STREET CT W, PALMETTO, FL 34221-5809","10","06/27/1986","Approved","Delinquent","MA00011208","CAPTAIN'S POINT OF MANATEE COUNTY CONDO ASSN INC","C/O COASTAL COMMUNITY MGMT","PO BOX 14663","BRADENTON","FL","34280"
"PR1S010596","58814","LE REFUGE, A CONDO","Hillsborough","2506 W TENNESSEE AVE, TAMPA, FL 33629-6239","4","08/14/1984","Approved","Delinquent","MA00011045","LE REFUGE ASSN","C/O JAMES L ESTES JR, OWNER","2506 W TENNESSEE AVENUE, UNIT A","TAMPA","FL","33629"
"PR1S015522","60672","FIVE TOWNS OF ST PETERSBURG #306 INC GEORGETOWN BLDG","Pinellas","5623 80TH ST N #306, SAINT PETERSBURG, FL 33709-5818","75","05/23/1974","Approved","Delinquent","MA00004430","FIVE TOWNS OF ST PETERSBURG #306 INC","C/O DESANTIS COMMUNITY MANAGEMENT LLC","2931 MACALPIN DR S","PALM HARBOR","FL","34684"
"PR1S013431","59798","TROPIC PINES CONDO","Lee","5898 LITTLESTONE CT, NORTH FORT MYERS, FL 33903-4964","4","01/01/1979","Approved","Delinquent","MA00010936","TROPIC PINES ASSN","C/O DAVID FERRAS, OWNER","13227 HASTINGS LANE","FORT MYERS","FL","33913"
"PR1S013447","59806","MARINER'S LIGHT CONDO","Pinellas","16360 GULF BLVD, REDINGTON BEACH, FL 33708-1542","12","06/12/1985","Approved","Delinquent","MA00004362","MARINER'S LIGHT CONDO ASSN INC","C/O JENNIFER BOBROVETSKI","10521 GRETNA GREEN DRIVE","TAMPA","FL","33626"
"PR1S011032","58972","COZY COVE, A CONDO","Sarasota","9024-9034 MIDNIGHT PASS RD, SARASOTA, FL 33581","6","04/23/1979","Approved","Delinquent","MA00004024","COZY COVE CONDO ASSN","C/O SUNSHINE MANAGED ASSNS NETWORK","8388 S TAMIAMI TR #173","SARASOTA","FL","34238"
"PR1S022287","64343","CLEARWATER COUNTRY CLUB ESTATES, A CONDO","Pinellas","712-730 N HIGHLAND AVENUE, CLEARWATER, FL 34615","10","07/15/1993","Approved","Delinquent","MA00020675","CLEARWATER COUNTRY CL ESTATES CONDO ASSN INC","C/O WANEK PROPERTY MANAGEMENT","2155 N.E. COACHMAN RD","CLEARWATER","FL","33765"
"PR1S011617","59214","MARINA A CONDO","Pinellas","200 MERES BLVD, TARPON SPRINGS, FL 34689-2639","28","05/03/1985","Approved","Delinquent","MA00000216","MARINA OF TARPON SPRINGS CONDO ASSOC INC","C/O BARAN PROPERTY MANAGEMENT LLC","3152 LITTLE ROAD","TRINITY","FL","34655"
"PR1S011701","59258","CAPE SHORE CONDO","Lee","4534-4538 SE 5TH PL, CAPE CORAL, FL 33904","12","06/03/1982","Approved","Delinquent","MA00013086","CAPE SHORE CONDO ASSN INC","C/O MICHAEL MISOYIANIS, ASSN TREASURER","4538 SE 5TH PLACE, UNIT #9","CAPE CORAL","FL","33904"
"PR1S012038","59302","PINE KEY LODGE CONDO IV, A CONDO","Pinellas","390 PINELLAS BAYWAY S, TIERRA VERDE, FL 33715-1915","10","12/14/1980","Approved","Delinquent","MA00012452","PINE KEY LODGE CONDO IV","","10502 N DALE MABRY HWY","TAMPA","FL","33618"
"PR1S017497","61986","IRONWOOD THIRD CONDO","Manatee","4440 IRONWOOD CIR, BRADENTON, FL 34209-6807","50","08/07/1972","Approved","Delinquent","MA00000827","IRONWOOD THIRD CONDO ASSN INC","C/O WISE PROPERTY MANAGEMENT","3903 NORTHDALE BLVD 250 W","TAMPA","FL","33624"
"PR1S016199","61110","THREE-FIFTY GOLDEN GATE POINT CONDO","Sarasota","350 GOLDEN GATE PT, SARASOTA, FL 34236-6622","20","01/01/1969","Approved","Delinquent","MA00009688","350 GOLDEN GATE POINT ASSN INC","C/O CASEY MANAGEMENT","4370 S TAMIAMI TRAIL #102","SARASOTA","FL","34231"
"PR1S016209","61118","VILLE DE MARCO","Collier","1227 EDINGTON PL, MARCO ISLAND, FL 33937-2097","100","06/08/1968","Approved","Delinquent","MA00010539","VILLE DE MARCO CONDO ASSOC.","C/O RESORT MANAGEMENT","2685 HORSESHOE DR S","NAPLES","FL","34104"
"PR1S009593","58426","LAUREL PLAZA, A CONDO","Sarasota","1670 LAUREL ST, SARASOTA, FL 34236-6847","12","03/09/1983","Approved","Delinquent","MA00014994","LAUREL PLAZA CONDO ASSOC INC","","60 MERRILL WOOD DR","HOLDERNESS","NH","03245"
"PR1S018834","62883","PARK APTS","Sarasota","220 PARK BLVD N, VENICE, FL 34285-1633","14","01/01/1970","Approved","Delinquent","MA00015805","PARK APTS ASSOC INC","C/O SEAN BROWN, ASSN PRESIDENT","18915 BRENTWWOD STREET","LIVONIA","MI","48152"
"PR1S014710","60299","VIKING VILLAS, A CONDO","Manatee","2006-7TH AVENUE WEST, BRADENTON, FL 33505","5","04/11/1985","Approved","Delinquent","MA00006142","VIKING VILLAS CONDO OWNERS ASSN INC","C/O DOLORES MARTIN, SECRETARY","2006 7TH AVE W, UNIT A","BRADENTON","FL","34205"
"PR1S012378","59398","MARINA WALK CONDO","Charlotte","22234 EDGEWATER DR, PORT CHARLOTTE, FL 33952","8","06/04/1980","Approved","Delinquent","MA00011895","MARINA WALK CONDO ASSN","C/O JJD REALTY LLC, MENASHE AMITAY","9045 LA FONTANA BLVD","BOCA RATON","FL","33434"
"PR1S009709","58478","KAPOK TERRACE CONDO","Lee","4010 DELEON STREET, FORT MYERS, FL 33901","21","11/08/1984","Approved","Delinquent","MA00014039","KAPOK TERRACE HOMEOWNERS CONDO ASSN INC","C/O GATO 75 LLC","200 S PARK RD, SUITE 425","HOLLYWOOD","FL","33021"
"PR1S009716","58481","SIESTA TOWER CONDO","Sarasota","4822 OCEAN BLVD, SARASOTA, FL 34242-1304","63","01/09/1973","Approved","Delinquent","MA00009740","SIESTA TOWERS CONDO ASSOC","C/O ASSOCIA GULF COAST","9887 FOURTH STREET N, SUITE 104","ST. PETERSBURG","FL","33702"
"PR1S018966","62972","PARKVIEW EAST","Sarasota","409 MANATEE CT, VENICE, FL 34285-1709","27","03/03/1973","Approved","Delinquent","MA00004671","PARKVIEW EAST OWNERS ASSN INC","","PO BOX 21058","SARASOTA","FL","34276"
"PR1S012500","59441","ISLAND MOORINGS CONDO","Pinellas","234 DOLPHIN PT, CLEARWATER, FL 34630-2110","6","02/11/1980","Approved","Delinquent","MA00003995","ISLAND MOORINGS CONDO ASSN INC.","C/O RICK TOENJES - PRESIDENT","234 DOLPHIN POINT, APT #4","CLEARWATER BEACH","FL","33767"
"PR1S012528","59446","SPANISH HARBOR, A CONDO","Lee","9835 PENNSYLVANIA AVE, BONITA SPRINGS, FL 33923-4683","42","12/30/1981","Approved","Delinquent","MA00010682","SPANISH HARBOR CONDO ASSN","","1016 IMMOKALEE RD, STE 201","NAPLES","FL","34110"
"PR1S009838","58536","PALM PLACE","Sarasota","752 S PALM AVE, SARASOTA, FL 34236-7725","35","04/06/1983","Approved","Delinquent","MA00014022","752 PALM ASSOCIATES, INC","C/O ASSOCIA GULF COAST","9887 4TH STREET N, SUITE 104","ST. PETERSBURG","FL","33702"
"PR1S017736","62150","MEADOWS QUAIL HOLLOW CONDO","Sarasota","2831 RINGLING BLVD. PO Box 3593, SARASOTA, FL 34230-3593","38","01/01/1979","Approved","Delinquent","MA00001967","MEADOWS QUAIL HOLLOW CONDO ASSOC., INC.","C/O ALL FLORIDA SERVICES MANAGEMENT","2831 RINGLING BLVD, SUITE 101-A","SARASOTA","FL","34237"
"PR1S017748","62156","ISLAND HOUSE","Sarasota","6150 MIDNIGHT PASS RD, SARASOTA, FL 34242-2280","73","01/01/1966","Approved","Delinquent","MA00004266","ISLAND HOUSE ASSN., INC.","","6150 MIDNIGHT PASS RD","SARASOTA","FL","34242"
"PR1S015031","60422","TREE HOUSE, A CONDO","Sarasota","2930 TO 2936 GULF OF MEXICO DRIVE, LONGBOAT KEY, FL 34228","4","01/15/1988","Approved","Delinquent","MA72714","SEASIDE GARDENS RETREAT OF LONGBOAT KEY CONDO ASSN, INC","","2932 GULF OF MEXICO DRIVE","LONGBOAT KEY","FL","34228"
"PR1S012646","59525","BAYSHORE SQUARE, A CONDO","Hillsborough","3015 S YSABELLA AVE, TAMPA, FL 33629","6","11/15/1982","Approved","Delinquent","MA00001056","BAYSHORE SQUARE CONDO ASSN","","15310 AMBERLY DRIVE, SUITE 250","TAMPA","FL","33647"
"PR1S019310","63202","LIDO HARBOUR SOUTH","Sarasota","2110 BEN FRANKLIN DR, SARASOTA, FL 34236-2317","69","03/12/1968","Approved","Delinquent","MA00004586","LIDO HARBOUR SOUTH, INC.","","2110 BEN FRANKLIN DR","SARASOTA","FL","34236-2317"
"PR1S016642","61401","INLET CONDO.","Sarasota","9200 MIDNIGHT PASS RD, SARASOTA, FL 34242-2943","30","01/01/1972","Approved","Delinquent","MA00006382","INLET CONDO ASSN","C/O ARGUS PROPERTY MANAGEMENT","2477 STICKNEY POINT ROAD","SARASOTA","FL","34231"
"PR1S021361","63993","CLUB AT BLUEPOINT I, A CONDO (THE)","Collier","1455-1495 BLUEPOINT AVE., NAPLES, FL 33962","3","04/20/1990","Approved","Delinquent","MA00019842","CLUB AT BLUEPOINT I CONDO ASSN INC","C/O CHELSEA BURGESS","1475 BLUE POINT AVE","NAPLES","FL","34102"
"PR1S021731","64147","RIDGEWOOD OF NAPLES CONDO","Collier","2000 ALAMANDA DRIVE, NAPLES, FL 33940","10","03/21/1978","Approved","Delinquent","MA00019009","RIDGEWOOD OF NAPLES CONDO","C/O COMPLETE PROPERTY MGMT OF SWFL","3050 NORTH HORSESHOE DR","NAPLES","FL","34104"
"PR1S020662","63760","GLENEAGLES II, A CONDO","Collier","DEERWOOD CIRCLE, NAPLES, FL 33962","22","01/01/1989","Approved","Delinquent","MA00019325","GLENEAGLES II CONDO ASSOC.,INC.","C/O LEE BURGIN, REGISTERED AGENT","254 DEERWOOD CIR","NAPLES","FL","34102"
"PR1S018813","62866","GARDENS OF BEACON SQUARE PH I","Pasco","1163 GARDEN DR, NEW PORT RICHEY, FL 34652-5613","48","01/15/1970","Approved","Delinquent","MA73145","GARDENS AT BEACON SQUARE I, II, III COMMON INC","","4151 WOODLANDS PKWY","PALM HARBOR","FL","34685"
"PR1S017396","61919","GULF SHORE COLONY CLUB","Collier","1785 GULF SHORE BLVD N, NAPLES, FL 33940-4945","16","06/03/1959","Approved","Delinquent","MA00005320","GULF SHORE COLONY CLUB","C/O YB GULF SHORE 2 LLC","15465 PINE RIDGE RD","FORT MYERS","FL","33908"
"PR1S022072","64275","SPINNAKER COVE PH I SEC D-3, A CONDO","Hillsborough","4115 STARFISH LANE, TAMPA, FL 33615","4","02/21/1992","Approved","Delinquent","MA00020495","SPINNAKER COVE PH I SEC D-3 CONDO ASSN","C/O CHRIS ZELEVAROV","4025 STARFISH LN","TAMPA","FL","33615"
"PR1S019615","63351","BUCKEYE PALMS, A CONDO","Collier","VALLEY STREAM DRIVE, NAPLES, FL 33940","19","04/19/1989","Approved","Delinquent","MA00017411","BUCKEYE PALMS INC","C/O PAULA PEREIRA","400 VALLEY STREAM DRIVE","NAPLES","FL","34113"
"PR1S016578","61360","COVERT II","Sarasota","5231 GULF OF MEXICO DR, LONGBOAT KEY, FL 34228-2028","27","01/01/1975","Approved","Delinquent","MA00003852","COVERT II ASSN, INC.","ATTN: OFFICE MANAGER MAIL BOX","5231 GULF OF MEXICO DR","LONGBOAT KEY","FL","34228"
"PR1S015447","60621","PENTHOUSE GREENS UNIT A","Pinellas","225 COUNTRY CLUB DR #A, LARGO, FL 34641-2246","24","01/01/1970","Approved","Delinquent","MA00011268","PENTHOUSE GREENS UNIT A ASSN INC","","225 COUNTRY CLUB DR","LARGO","FL","33765"
"PR1S010862","58906","BEACH VILLAS OF TREASURE ISLAND CONDO","Pinellas","10280 GULF BOULEVARD, TREASURE ISLAND, FL 33706-4811","15","06/14/1979","Approved","Delinquent","MA00015147","BEACH VILLAS OF TREASURE ISLAND CONDO ASSN INC","C/O CARMA S HALL","P O BOX 571","GRATIS","OH","45330"
"PR1S012737","59559","PALM CAY, A CONDO","Sarasota","3000 GULF DR., HOLMES BEACH, FL 33510","10","01/31/1980","Approved","Delinquent","MA00014175","PALM CAY CONDO ASSN INC","C/O DELLCOR MANAGEMENT","310 PEARL AVENUE","SARASOTA","FL","34243"
"PR1S012717","59549","SPANISH PINES, A CONDO","Collier","135 CYPRESS WAY EAST, NAPLES, FL 33942-1261","31","02/11/1982","Approved","Recorded","MA00006376","SPANISH PINES II CONDO ASSN INC","","1035  COLLIER CENTER WAY, #7","NAPLES","FL","34110"
"PR1S010873","58911","FORESTBROOK V, A CONDO","Pinellas","700 STARKEY RD, LARGO, FL 34641-2302","32","09/17/1981","Approved","Recorded","MA00003376","FORESTBROOK V ASSN INC","","4151 WOODLANDS PKWY","PALM HARBOR","FL","34685"
"PR1S010875","58912","MAINLANDS OF TAMARAC BY THE GULF UNIT 7","Pinellas","4114 89TH AVE, PINELLAS PARK, FL 34666-5803","110","11/30/1984","Approved","Recorded","MA00013108","MAINLANDS UNIT 7 CONDO ASSN INC","","4151 WOODLANDS PARKWAY","PALM HARBOR","FL","34685"
"PR1S010886","58914","POSADA OF NAPLES, A CONDO","Collier","NEAPOLITAN WAY @ 4300 BELAIR L, NAPLES, FL 33940-3176","12","01/16/1980","Approved","Recorded","MA00010954","POSADA (THE) ASSOCIATION, INC.","","838 NEAPOLITAN WAY","NAPLES","FL","34103-3119"
"PR1S010890","58916","MEDITERRANEAN COURT","Charlotte","1433 MEDITERRANEAN DR, PUNTA GORDA, FL 33950-6786","13","06/29/1981","Approved","Recorded","MA00004002","MED CONDO ASSN INC","C/O G F BUSINESS SERVICES","2511 VASCO ST","PUNTA GORDA","FL","33950"
"PR1S010891","58917","SAILBOAT COVE CONDO","Charlotte","1416 PARK BEACH CIR, PUNTA GORDA, FL 33950-5239","4","12/29/1981","Approved","Recorded","MA00008563","SAILBOAT COVE CONDO ASSN INC","C/O PAULA GREVE","6800 BRENTWOOD DRIVE NE","CEDAR RAPIDS","IA","52402"
"PR1S010893","58918","PALM COURT A CONDO","Hillsborough","2315 S CLEWIS CT, TAMPA, FL 33629-6268","6","09/06/1984","Approved","Recorded","MA00007650","PALM COURT CONDOMINIUM ASSOCIATION OF TAMPA, INC","C/O BARBARA SMITH","2315 CLEWIS COURT","TAMPA","FL","33629"
"PR1S010897","58920","TANTARA CONDO","Lee","3049 W GULF DR, SANIBEL, FL 33957-5635","8","03/05/1985","Approved","Recorded","MA00014588","TANTARA CONDO ASSN.","","PO BOX 100","SANIBEL","FL","33957"
"PR1S010899","58921","COUNTRY CLUB GARDENS, UNIT I","Collier","1020 PALM VIEW DR, NAPLES, FL 33942-1280","29","01/01/1973","Approved","Recorded","MA00004284","COUNTRY CLUB GARDENS INC","","185 CYPRESS WAY E","NAPLES","FL","34110"
"PR1S010920","58928","PELICAN POINTE BEACH HOMES","Pinellas","19930 GULF BLVD, INDIAN SHORES, FL 34635-2419","15","03/20/1980","Approved","Recorded","MA00015050","PELICAN POINTE BEACH HOMES","C/O NOBLE PROPERTY MGMT","13191 STARKEY RD","LARGO","FL","33773"
"PR1S010922","58929","PELICAN POINTE ON THE GULF CONDO ASSN","Lee","26130 HICKORY BLVD, BONITA BEACH, FL 33923","10","04/18/1983","Approved","Recorded","MA00015187","PELICAN POINTE ON THE GULF CONDO ASSN","","9410 CORKSCREW PALMS CIR","ESTERO","FL","33928"
"PR1S010936","58936","LIDO THE, A CONDO","Pinellas","4450 GULF BLVD, ST. PETE BEACH, FL 33706","74","01/07/1985","Approved","Recorded","MA00011115","LIDO OF PINELLAS CONDO. ASSOC.","","10502 N DALE MABRY HWY","TAMPA","FL","33618"
"PR1S010946","58937","FALCON BAY, A CONDO","Lee","4707 SE 5TH AVE, CAPE CORAL, FL 33904-8583","6","07/17/1981","Approved","Recorded","MA00008717","FALCON BAY CONDO ASSOC INC","C/O RIVER ASSOCIATION MANAGEMENT INC","PO BOX 568","CAPE CORAL","FL","33991"
"PR1S010975","58944","EBB TIDE CLUB CONDO","Collier","871 COLLIER CT, MARCO ISLAND, FL 33937-6512","4","09/09/1985","Approved","Recorded","MA00006693","EBB TIDE CLUB CONDO ASSN INC","","PO BOX 2397","MARCO ISLAND","FL","34146"
"PR1S010983","58947","CEDAR ARMS CONDO","Lee","824 SE 46TH ST, CAPE CORAL, FL 33904-8889","8","01/01/1976","Approved","Recorded","MA00006323","CEDAR ARMS CONDO ASSN INC","C/O TERENCE M. MCKELVEY","34325 BRITTANY","FARMINGTON HILLS","MI","48335"
"PR1S010984","58948","GREENBRIAR CONDO","Lee","1120 S.E. 46TH STREET, CAPE CORAL, FL 33904-8861","14","01/01/1978","Approved","Recorded","MA00006480","GREENBRIAR CONDO ASSN","","PO BOX 100399","CAPE CORAL","FL","33910"
"PR1S010986","58949","TROPICS, A CONDO, THE","Hillsborough","2937-2983 KNIGHTS AVE, TAMPA, FL 33611","25","08/01/1985","Approved","Recorded","MA00014178","COURTYARDS OF TAMPA ASSN, INC","C/O BAY RIDGE PROPERTY MANAGEMENT","216 W. HYDE PARK PLACE","TAMPA","FL","33606"
"PR1S010994","58953","VERSAILLES, A CONDO","Lee","4722 S.E. 1ST PLACE, CAPE CORAL, FL 33904-8315","14","01/01/1978","Approved","Recorded","MA00005612","VERSAILLES CONDO ASSN INC","C/O COASTAL ASSOCIATION SERVICES LLC","PO BOX 152930","CAPE CORAL","FL","33915"
"PR1S010995","58954","VENETIAN ARMS, A CONDO, SEC 1","Sarasota","1258 BARBARA DRIVE, VENICE, FL 34292-2112","14","10/14/1981","Approved","Recorded","MA00007951","VENETIAN ARMS OWNERS ASSOCIATION, INC","C/O PCM","3701 SOUTH OSPREY AVE","SARASOTA","FL","34239"
"PR1S010998","58955","LONGBOAT LANDING CONDO","Manatee","5320 GULF OF MEXICO DR, LONGBOAT KEY, FL 34228-2035","9","05/29/1981","Approved","Recorded","MA00004173","LONGBOAT LANDING CONDO ASSN INC","C/O BECKER & POLIAKOFF, P.A.","1819 MAIN STREET, SUITE 905","SARASOTA","FL","34236"
"PR1S010999","58956","ROLLING GREEN GOLF VILLAGE","Sarasota","2591 GOLF COURSE DR, SARASOTA, FL 34234-4903","119","01/01/1974","Approved","Recorded","MA00008706","ROLLING GREEN GOLF VILLAGE ASSN INC","","2591 GOLF COURSE DR","SARASOTA","FL","34234-4903"
"PR1S013551","59857","OCEANSIDE, A CONDO","Pinellas","12580 1ST ST W, TREASURE ISLAND, FL 33706-5046","8","10/06/1988","Approved","Recorded","MA00013586","OCEANSIDE CONDO ASSOC., INC.","","126 126TH AVE. WEST UNIT 6","TREASURE ISLAND","FL","33706-5051"
"PR1S019529","63320","SUNSHINE TOWERS APT RESIDENCES C","Pinellas","1243 GREENWOOD AVE S, CLEARWATER, FL 34616-4137","25","02/17/1971","Approved","Recorded","MA00013867","SUNSHINE TOWERS APT. RES. ASSN.","","4151 WOODLANDS PKWY","PALM HARBOR","FL","34685"
"PR1S019530","63321","SUNSHINE TOWERS APT RESIDENCES B","Pinellas","1243 GREENWOOD AVE S, CLEARWATER, FL 34616-4137","25","10/27/1970","Approved","Recorded","MA00013867","SUNSHINE TOWERS APT. RES. ASSN.","","4151 WOODLANDS PKWY","PALM HARBOR","FL","34685"
"PR1S019531","63322","FAIRWAY RUN CONDO","Citrus","57-10 AND 57-11 DOUGLAS ST., HOMOSASSA, FL 32646","9","03/27/1980","Approved","Recorded","MA00016861","FAIRWAY RUN CONDO ASSN.","C/O DEBRA MULDER, TREASURER","57 DOUGLAS ST #107","HOMOSASSA","FL","34446"
"PR1S019535","63323","THUNDERBIRD HILL MANOR","Highlands","MANOR CIRCLE, SEBRING, FL 33870","33","10/12/1987","Approved","Recorded","MA00016949","THUNDERBIRD MANOR, INC.","C/O LINDA W. BORING","807 U.S. HWY 27 SOUTH","SEBRING","FL","33870"
"PR1S019540","63325","FOX CHASE WEST CONDO NO. 12","Pinellas","FOX CHASE BOULEVARD, PALM HARBOR, FL 33563","8","01/01/1987","Approved","Recorded","MA00016952","FOX CHASE WEST CONDO NO 12 ASSN INC","","2451 MCMULLEN BOOTH RD","CLEARWATER","FL","33759"
"PR1S019545","63326","ST. THOMAS, A CONDO","Collier","6151 PELICAN BAY BLVD, NAPLES, FL 33963-8124","32","11/22/1988","Approved","Recorded","MA00016960","ST THOMAS CONDO ASSN INC","C/O NEWELL PROPERTY MANAGEMENT","5435 JAEGER ROAD","NAPLES","FL","34109"
"PR1S019557","63331","ERIN WOODS CLUB, A CONDO","Collier","3401 COUNTY BARN RD, NAPLES, FL 33962-5445","8","10/09/1987","Approved","Recorded","MA00017030","ERIN WOODS CLUB OF NAPLES INC","","5435 JAEGER ROAD #4","NAPLES","FL","34104"
"PR1S019560","63332","COUNTRY HAVEN CONDO 1","Collier","ST. IVES WAY, NAPLES, FL 33962","30","12/23/1987","Approved","Recorded","MA00017035","COUNTRY HAVEN CONDO 1 ASSN INC","C/O NEWELL PROPERTY MGMT","5435 JAEGER RD #4","NAPLES","FL","34109"
"PR1S019575","63337","FAIRWAY WOODS @ THE FOREST, A CONDO SECTION II & SECTION III","Lee","FAIRWAY WOODS DRIVE, FORT MYERS, FL 33908","78","07/18/1988","Approved","Recorded","MA00017178","FAIRWAY WOODS AT THE FOREST II CONDO ASN","","11000 METRO PKWY","FORT MYERS","FL","33966"
"PR1S019583","63339","GULF BEACH PLACE A CONDO","Manatee","3402-3404 GULF DRIVE, HOLMES BEACH, FL 33510","8","12/15/1987","Approved","Recorded","MA00017270","GULF BEACH PLACE CONDO ASSN INC","C/O WALTER & ASSOCIATES","3909 E BAY DR","HOLMES BEACH","FL","34217"
"PR1S019592","63342","FLORIDA PALMS II","Sarasota","921-987 MECCA DRIVE SOUTH, SARASOTA, FL 33580","32","12/31/1987","Approved","Recorded","MA00017286","FLORIDA PALMS ASSN II, INC.","C/O CPM INC","786 S ORANGE AVE","SARASOTA","FL","34236"
"PR1S019598","63345","WAVERLY TOWERS CONDO","Pinellas","100 WAVERLY WAY, CLEARWATER, FL 34616-6061","39","09/30/1971","Approved","Recorded","MA00017341","WAVERLY TOWERS ASSN., INC.","C/O HARBECK HOSPITALITY","2626 TAMPA RD, STE 203","PALM HARBOR","FL","34684"
"PR1S019602","63347","SIESTA PINES CONDO II","Lee","13510-13528 SIESTA PINES COURT, FORT MYERS, FL 33908","10","11/29/1984","Approved","Recorded","MA00017388","PINES OWNERS CONDO ASSN INC","C/O MATT DEAVERS","16266 SAN CARLOS BLVD, SUITE 10","FORT MYERS","FL","33908"
"PR1S019603","63348","SUMMERLIN TRACE CONDO NO. 1","Lee","SUMMERLIN TRACE COURT SW, FORT MYERS, FL 33907","8","02/23/1988","Approved","Recorded","MA00017389","SUMMERLIN TRACE CONDO # 1 ASSN INC","C/O SCHOO ASSOCIATION MANAGEMENT LLC","9403 CYPRESS LAKE DRIVE","FORT MYERS","FL","33919"
"PR1S019624","63353","WILD PINES OF BONITA BAY BLDG E, A CONDO","Lee","3601 WILD PINES DRIVE, BONITA SPRINGS, FL 33923-8602","21","02/05/1988","Approved","Recorded","MA00017417","WILD PINES OF BONITA BAY BLDG E CONDO ASSN INC","C/O SCHOO ASSOCIATION MANAGEMENT","9403 CYPRESS LAKE DRIVE","FORT MYERS","FL","33919"
"PR1S018178","62442","BEN MAR HOMEOWNER'S ASSN INC","Lee","2590 EAST FIRST ST, FORT MYERS, FL 33901-2401","30","01/01/1975","Approved","Recorded","MA00006561","BEN MAR CONDO ASSOCIATION","C/O COMPASS ROSE MANAGEMENT","1010 SE 9TH STREET","CAPE CORAL","FL","33909"
"PR1S018190","62450","VANDERBILT TOWERS","Collier","3 BLUEBILL AVENUE, NAPLES, FL 33963-1707","93","01/01/1972","Approved","Recorded","MA00006048","VANDERBILT TOWERS, INC. UNIT 2","","3 BLUEBILL AVENUE","NAPLES","FL","34108"
"PR1S018192","62452","TOWN APARTMENTS MANOR, INC., NO. 7","Pinellas","6000 20TH STREET NORTH, ST. PETERSBURG, FL 33714-1551","48","04/19/1966","Approved","Recorded","MA00009915","TOWN APARTMENTS, INC. NO. 7, A CONDOMINIUM","C/O UNITED ASSOC OF TOWN APTS NORTH INC","1900 61ST AVE N","ST. PETERSBURG","FL","33714"
"PR1S018203","62460","TOWN SHORES OF GULFPORT # 200","Pinellas","5840 30TH AVE AVALON 316, GULFPORT, FL 33707","41","09/24/1970","Approved","Recorded","MA00000950","TOWN SHORES OF GULFPORT #200, INC.","","3210 59TH STREET SOUTH","GULFPORT","FL","33707"
"PR1S018206","62462","CAMBRIDGE I","Hillsborough","101 CAMBRIDGE TRL, SUN CITY CENTER, FL 33570-5950","24","11/20/1973","Approved","Recorded","MA00007075","CAMBRIDGE I CONDO ASSN.","C/O STERLING MANAGEMENT","1904 CLUBHOUSE DRIVE","SUN CITY CENTER","FL","33573-5912"
