"Program Area","Project County Code","Project Number","Project Name","Project Street","Project Address Line2","Project City","Project State","Project Zip","Billing Year","Amount Billed","Amount Paid","Pending Amount Due"
"Condominium Project","39","PR1S014818","RAINTREE VILLAGE CONDO #12","SKYLAKE PLACE","","TAMPA","FL","33617","2026","128","128","0"
"Condominium Project","39","PR1S014818","RAINTREE VILLAGE CONDO #12","SKYLAKE PLACE","","TAMPA","FL","33617","2022","128","128","0"
"Condominium Project","39","PR1S014818","RAINTREE VILLAGE CONDO #12","SKYLAKE PLACE","","TAMPA","FL","33617","2023","128","128","0"
"Condominium Project","39","PR1S014818","RAINTREE VILLAGE CONDO #12","SKYLAKE PLACE","","TAMPA","FL","33617","2024","128","128","0"
"Condominium Project","39","PR1S014819","RAINTREE VILLAGE CONDO #13","SKYLAKE PLACE","","TAMPA","FL","33617","2024","128","128","0"
"Condominium Project","39","PR1S014819","RAINTREE VILLAGE CONDO #13","SKYLAKE PLACE","","TAMPA","FL","33617","2023","128","128","0"
"Condominium Project","39","PR1S014819","RAINTREE VILLAGE CONDO #13","SKYLAKE PLACE","","TAMPA","FL","33617","2022","128","128","0"
"Condominium Project","39","PR1S014819","RAINTREE VILLAGE CONDO #13","SKYLAKE PLACE","","TAMPA","FL","33617","2026","128","128","0"
"Condominium Project","39","PR1S014819","RAINTREE VILLAGE CONDO #13","SKYLAKE PLACE","","TAMPA","FL","33617","2025","128","128","0"
"Condominium Project","39","PR1S014820","RAINTREE VILLAGE CONDO #14","SKYLAKE PLACE","","TAMPA","FL","33617","2025","160","160","0"
"Condominium Project","39","PR1S014820","RAINTREE VILLAGE CONDO #14","SKYLAKE PLACE","","TAMPA","FL","33617","2026","160","160","0"
"Condominium Project","39","PR1S014820","RAINTREE VILLAGE CONDO #14","SKYLAKE PLACE","","TAMPA","FL","33617","2022","160","160","0"
"Condominium Project","39","PR1S014820","RAINTREE VILLAGE CONDO #14","SKYLAKE PLACE","","TAMPA","FL","33617","2023","160","160","0"
"Condominium Project","39","PR1S014820","RAINTREE VILLAGE CONDO #14","SKYLAKE PLACE","","TAMPA","FL","33617","2024","160","160","0"
"Condominium Project","39","PR1S004330","RAINTREE VILLAGE CONDO #2","RAINTREE LAKE LANE","","TAMPA","FL","33172","2026","96","96","0"
"Condominium Project","39","PR1S004330","RAINTREE VILLAGE CONDO #2","RAINTREE LAKE LANE","","TAMPA","FL","33172","2025","96","96","0"
"Condominium Project","39","PR1S004330","RAINTREE VILLAGE CONDO #2","RAINTREE LAKE LANE","","TAMPA","FL","33172","2023","96","96","0"
"Condominium Project","39","PR1S004330","RAINTREE VILLAGE CONDO #2","RAINTREE LAKE LANE","","TAMPA","FL","33172","2024","96","96","0"
"Condominium Project","39","PR1S004330","RAINTREE VILLAGE CONDO #2","RAINTREE LAKE LANE","","TAMPA","FL","33172","2022","96","96","0"
"Condominium Project","39","PR1S000521","RAINTREE VILLAGE CONDO #3","RAINTREE LAKE LANE","","TAMPA","FL","33617","2022","192","192","0"
"Condominium Project","39","PR1S000521","RAINTREE VILLAGE CONDO #3","RAINTREE LAKE LANE","","TAMPA","FL","33617","2023","192","192","0"
"Condominium Project","39","PR1S000521","RAINTREE VILLAGE CONDO #3","RAINTREE LAKE LANE","","TAMPA","FL","33617","2024","192","192","0"
"Condominium Project","39","PR1S000521","RAINTREE VILLAGE CONDO #3","RAINTREE LAKE LANE","","TAMPA","FL","33617","2025","192","192","0"
"Condominium Project","39","PR1S000521","RAINTREE VILLAGE CONDO #3","RAINTREE LAKE LANE","","TAMPA","FL","33617","2026","192","192","0"
"Condominium Project","39","PR1S000522","RAINTREE VILLAGE CONDO #4","RAINTREE VILLAGE BLVD","","TEMPLE TERRACE","FL","33617","2026","192","192","0"
"Condominium Project","39","PR1S000522","RAINTREE VILLAGE CONDO #4","RAINTREE VILLAGE BLVD","","TEMPLE TERRACE","FL","33617","2025","192","192","0"
"Condominium Project","39","PR1S000522","RAINTREE VILLAGE CONDO #4","RAINTREE VILLAGE BLVD","","TEMPLE TERRACE","FL","33617","2024","192","192","0"
"Condominium Project","39","PR1S000522","RAINTREE VILLAGE CONDO #4","RAINTREE VILLAGE BLVD","","TEMPLE TERRACE","FL","33617","2023","192","192","0"
"Condominium Project","39","PR1S000522","RAINTREE VILLAGE CONDO #4","RAINTREE VILLAGE BLVD","","TEMPLE TERRACE","FL","33617","2022","192","192","0"
"Condominium Project","39","PR1S004331","RAINTREE VILLAGE CONDO #5","RAINTREE VILLAGE BLVD","","TAMPA","FL","33617","2022","192","192","0"
"Condominium Project","39","PR1S004331","RAINTREE VILLAGE CONDO #5","RAINTREE VILLAGE BLVD","","TAMPA","FL","33617","2024","192","192","0"
"Condominium Project","39","PR1S004331","RAINTREE VILLAGE CONDO #5","RAINTREE VILLAGE BLVD","","TAMPA","FL","33617","2023","192","192","0"
"Condominium Project","39","PR1S004331","RAINTREE VILLAGE CONDO #5","RAINTREE VILLAGE BLVD","","TAMPA","FL","33617","2025","192","192","0"
"Condominium Project","39","PR1S004331","RAINTREE VILLAGE CONDO #5","RAINTREE VILLAGE BLVD","","TAMPA","FL","33617","2026","192","192","0"
"Condominium Project","39","PR1S004332","RAINTREE VILLAGE CONDO #6","LAKETREE LANE 6010, 6012, 6014","","CLEARWATER","FL","33617","2026","128","128","0"
"Condominium Project","39","PR1S004332","RAINTREE VILLAGE CONDO #6","LAKETREE LANE 6010, 6012, 6014","","CLEARWATER","FL","33617","2025","128","128","0"
"Condominium Project","39","PR1S004332","RAINTREE VILLAGE CONDO #6","LAKETREE LANE 6010, 6012, 6014","","CLEARWATER","FL","33617","2023","128","128","0"
"Condominium Project","39","PR1S004332","RAINTREE VILLAGE CONDO #6","LAKETREE LANE 6010, 6012, 6014","","CLEARWATER","FL","33617","2024","128","128","0"
"Condominium Project","39","PR1S004332","RAINTREE VILLAGE CONDO #6","LAKETREE LANE 6010, 6012, 6014","","CLEARWATER","FL","33617","2022","128","128","0"
"Condominium Project","39","PR1S004333","RAINTREE VILLAGE CONDO #7","RAINTREE VILLAGE BLVD.","","TAMPA","FL","33617","2022","64","64","0"
"Condominium Project","39","PR1S004333","RAINTREE VILLAGE CONDO #7","RAINTREE VILLAGE BLVD.","","TAMPA","FL","33617","2024","64","64","0"
"Condominium Project","39","PR1S004333","RAINTREE VILLAGE CONDO #7","RAINTREE VILLAGE BLVD.","","TAMPA","FL","33617","2023","64","64","0"
"Condominium Project","39","PR1S004333","RAINTREE VILLAGE CONDO #7","RAINTREE VILLAGE BLVD.","","TAMPA","FL","33617","2025","64","64","0"
"Condominium Project","39","PR1S004333","RAINTREE VILLAGE CONDO #7","RAINTREE VILLAGE BLVD.","","TAMPA","FL","33617","2026","64","64","0"
"Condominium Project","39","PR1S004334","RAINTREE VILLAGE CONDO #8","LAKETREE LANE","","TAMPA","FL","33617","2026","96","96","0"
"Condominium Project","39","PR1S004334","RAINTREE VILLAGE CONDO #8","LAKETREE LANE","","TAMPA","FL","33617","2025","96","96","0"
"Condominium Project","39","PR1S004334","RAINTREE VILLAGE CONDO #8","LAKETREE LANE","","TAMPA","FL","33617","2023","96","96","0"
"Condominium Project","39","PR1S004334","RAINTREE VILLAGE CONDO #8","LAKETREE LANE","","TAMPA","FL","33617","2024","96","96","0"
"Condominium Project","39","PR1S004334","RAINTREE VILLAGE CONDO #8","LAKETREE LANE","","TAMPA","FL","33617","2022","96","96","0"
"Condominium Project","39","PR1S004335","RAINTREE VILLAGE CONDO #9","LAKETREE LANE","","TAMPA","FL","33617","2022","128","128","0"
"Condominium Project","39","PR1S004335","RAINTREE VILLAGE CONDO #9","LAKETREE LANE","","TAMPA","FL","33617","2024","128","128","0"
"Condominium Project","39","PR1S004335","RAINTREE VILLAGE CONDO #9","LAKETREE LANE","","TAMPA","FL","33617","2023","128","128","0"
"Condominium Project","39","PR1S004335","RAINTREE VILLAGE CONDO #9","LAKETREE LANE","","TAMPA","FL","33617","2025","128","128","0"
"Condominium Project","39","PR1S004335","RAINTREE VILLAGE CONDO #9","LAKETREE LANE","","TAMPA","FL","33617","2026","128","128","0"
"Condominium Project","58","PR1M005652","RAINTREE VILLAGE UNIT I","3100 RAPER DAIRY RD #I","","ORLANDO","FL","328224167","2026","116","116","0"
"Condominium Project","58","PR1M005652","RAINTREE VILLAGE UNIT I","3100 RAPER DAIRY RD #I","","ORLANDO","FL","328224167","2025","116","116","0"
"Condominium Project","58","PR1M005652","RAINTREE VILLAGE UNIT I","3100 RAPER DAIRY RD #I","","ORLANDO","FL","328224167","2023","116","116","0"
"Condominium Project","58","PR1M005652","RAINTREE VILLAGE UNIT I","3100 RAPER DAIRY RD #I","","ORLANDO","FL","328224167","2024","116","116","0"
"Condominium Project","58","PR1M005652","RAINTREE VILLAGE UNIT I","3100 RAPER DAIRY RD #I","","ORLANDO","FL","328224167","2022","116","127.6","0"
"Condominium Project","58","PR1M005653","RAINTREE VILLAGE UNIT II","3100 RAPER DAIRY RD #II","","ORLANDO","FL","328224167","2022","216","237.6","0"
"Condominium Project","58","PR1M005653","RAINTREE VILLAGE UNIT II","3100 RAPER DAIRY RD #II","","ORLANDO","FL","328224167","2024","216","216","0"
"Condominium Project","58","PR1M005653","RAINTREE VILLAGE UNIT II","3100 RAPER DAIRY RD #II","","ORLANDO","FL","328224167","2023","216","216","0"
"Condominium Project","58","PR1M005653","RAINTREE VILLAGE UNIT II","3100 RAPER DAIRY RD #II","","ORLANDO","FL","328224167","2025","216","216","0"
"Condominium Project","58","PR1M005653","RAINTREE VILLAGE UNIT II","3100 RAPER DAIRY RD #II","","ORLANDO","FL","328224167","2026","216","216","0"
"Condominium Project","58","PR1P012829","RAINTREE VILLAGE UNIT III","LK POINT DR & WOODGATE BLVD","","ORLANDO","FL","32807","2023","128","128","0"
"Condominium Project","58","PR1P012829","RAINTREE VILLAGE UNIT III","LK POINT DR & WOODGATE BLVD","","ORLANDO","FL","32807","2022","128","140.8","0"
"Condominium Project","58","PR1P012829","RAINTREE VILLAGE UNIT III","LK POINT DR & WOODGATE BLVD","","ORLANDO","FL","32807","2026","128","128","0"
"Condominium Project","58","PR1P012829","RAINTREE VILLAGE UNIT III","LK POINT DR & WOODGATE BLVD","","ORLANDO","FL","32807","2024","128","128","0"
"Condominium Project","58","PR1P012829","RAINTREE VILLAGE UNIT III","LK POINT DR & WOODGATE BLVD","","ORLANDO","FL","32807","2025","128","128","0"
"Condominium Project","58","PR1M005657","RAINTREE VILLAGE UNIT IV","3201 WOODGATE BOULEVARD","","ORLANDO","FL","32807","2025","144","144","0"
"Condominium Project","58","PR1M005657","RAINTREE VILLAGE UNIT IV","3201 WOODGATE BOULEVARD","","ORLANDO","FL","32807","2026","144","144","0"
"Condominium Project","58","PR1M005657","RAINTREE VILLAGE UNIT IV","3201 WOODGATE BOULEVARD","","ORLANDO","FL","32807","2024","144","144","0"
"Condominium Project","58","PR1M005657","RAINTREE VILLAGE UNIT IV","3201 WOODGATE BOULEVARD","","ORLANDO","FL","32807","2023","144","144","0"
"Condominium Project","58","PR1M005657","RAINTREE VILLAGE UNIT IV","3201 WOODGATE BOULEVARD","","ORLANDO","FL","32807","2022","144","158.4","0"
"Condominium Project","58","PR1M019968","RAINTREE VILLAGE UNIT V","3201 WOODGATE BLVD","","ORLANDO","FL","32807","2022","32","35.2","0"
"Condominium Project","58","PR1M019968","RAINTREE VILLAGE UNIT V","3201 WOODGATE BLVD","","ORLANDO","FL","32807","2023","32","35.2","0"
"Condominium Project","58","PR1M019968","RAINTREE VILLAGE UNIT V","3201 WOODGATE BLVD","","ORLANDO","FL","32807","2025","32","32","0"
"Condominium Project","58","PR1M019968","RAINTREE VILLAGE UNIT V","3201 WOODGATE BLVD","","ORLANDO","FL","32807","2024","32","32","0"
"Condominium Project","58","PR1M019968","RAINTREE VILLAGE UNIT V","3201 WOODGATE BLVD","","ORLANDO","FL","32807","2026","32","32","0"
"Condominium Project","18","PR1S016264","RALEIGH HOUSE (OF PORT CHARLOTTE)","2296 ARRON ST CHARLOTTE SQ","","PORT CHARLOTTE","FL","33952","2024","160","160","0"
"Condominium Project","18","PR1S016264","RALEIGH HOUSE (OF PORT CHARLOTTE)","2296 ARRON ST CHARLOTTE SQ","","PORT CHARLOTTE","FL","33952","2022","160","160","0"
"Condominium Project","18","PR1S016264","RALEIGH HOUSE (OF PORT CHARLOTTE)","2296 ARRON ST CHARLOTTE SQ","","PORT CHARLOTTE","FL","33952","2023","160","160","0"
"Condominium Project","18","PR1S016264","RALEIGH HOUSE (OF PORT CHARLOTTE)","2296 ARRON ST CHARLOTTE SQ","","PORT CHARLOTTE","FL","33952","2026","160","160","0"
"Condominium Project","18","PR1S016264","RALEIGH HOUSE (OF PORT CHARLOTTE)","2296 ARRON ST CHARLOTTE SQ","","PORT CHARLOTTE","FL","33952","2025","160","160","0"
"Condominium Project","23","PR74723","RALPH PLAZA II CONDO","3817 NW 17 AVENUE","","MIAMI","FL","33142","2022","120","120","0"
"Condominium Project","23","PR74723","RALPH PLAZA II CONDO","3817 NW 17 AVENUE","","MIAMI","FL","33142","2023","120","132","0"
"Condominium Project","23","PR74723","RALPH PLAZA II CONDO","3817 NW 17 AVENUE","","MIAMI","FL","33142","2024","120","120","0"
"Condominium Project","23","PR74723","RALPH PLAZA II CONDO","3817 NW 17 AVENUE","","MIAMI","FL","33142","2025","120","0","132"
"Condominium Project","23","PR74723","RALPH PLAZA II CONDO","3817 NW 17 AVENUE","","MIAMI","FL","33142","2026","","",""
"Condominium Project","62","PR1S008706","RAM-SEA I CONDO ASSN INC","17200 GULF BLVD","","REDINGTON BEACH","FL","337081398","2025","184","184","0"
"Condominium Project","62","PR1S008706","RAM-SEA I CONDO ASSN INC","17200 GULF BLVD","","REDINGTON BEACH","FL","337081398","2023","184","184","0"
"Condominium Project","62","PR1S008706","RAM-SEA I CONDO ASSN INC","17200 GULF BLVD","","REDINGTON BEACH","FL","337081398","2024","184","184","0"
"Condominium Project","62","PR1S008706","RAM-SEA I CONDO ASSN INC","17200 GULF BLVD","","REDINGTON BEACH","FL","337081398","2026","184","184","0"
"Condominium Project","62","PR1S008706","RAM-SEA I CONDO ASSN INC","17200 GULF BLVD","","REDINGTON BEACH","FL","337081398","2022","184","184","0"
"Condominium Project","62","PR1S008707","RAM-SEA II CONDO","17140 GULF BLVD","","N REDINGTON BEACH","FL","337081472","2022","120","120","0"
"Condominium Project","62","PR1S008707","RAM-SEA II CONDO","17140 GULF BLVD","","N REDINGTON BEACH","FL","337081472","2026","120","120","0"
"Condominium Project","62","PR1S008707","RAM-SEA II CONDO","17140 GULF BLVD","","N REDINGTON BEACH","FL","337081472","2024","120","120","0"
"Condominium Project","62","PR1S008707","RAM-SEA II CONDO","17140 GULF BLVD","","N REDINGTON BEACH","FL","337081472","2023","120","120","0"
"Condominium Project","62","PR1S008707","RAM-SEA II CONDO","17140 GULF BLVD","","N REDINGTON BEACH","FL","337081472","2025","120","120","0"
"Condominium Project","23","PR1V025510","RAMAVEST CONDO","1135 EUCLID AVENUE","","MIAMI BEACH","FL","33139","2023","56","56","0"
"Condominium Project","23","PR1V025510","RAMAVEST CONDO","1135 EUCLID AVENUE","","MIAMI BEACH","FL","33139","2022","56","67.76","0"
"Condominium Project","23","PR1V025510","RAMAVEST CONDO","1135 EUCLID AVENUE","","MIAMI BEACH","FL","33139","2026","","",""
"Condominium Project","23","PR1V025510","RAMAVEST CONDO","1135 EUCLID AVENUE","","MIAMI BEACH","FL","33139","2025","56","56","0"
"Condominium Project","23","PR1V025510","RAMAVEST CONDO","1135 EUCLID AVENUE","","MIAMI BEACH","FL","33139","2024","56","56","0"
"Condominium Project","69","PR1S019199","RAMBLEWOOD","681 MELANIE DR","","ALTAMONTE SPRINGS","FL","32709","2026","184","184","0"
"Condominium Project","69","PR1S019199","RAMBLEWOOD","681 MELANIE DR","","ALTAMONTE SPRINGS","FL","32709","2025","184","184","0"
"Condominium Project","69","PR1S019199","RAMBLEWOOD","681 MELANIE DR","","ALTAMONTE SPRINGS","FL","32709","2022","184","184","0"
"Condominium Project","69","PR1S019199","RAMBLEWOOD","681 MELANIE DR","","ALTAMONTE SPRINGS","FL","32709","2024","184","202.4","0"
"Condominium Project","69","PR1S019199","RAMBLEWOOD","681 MELANIE DR","","ALTAMONTE SPRINGS","FL","32709","2023","184","184","0"
"Condominium Project","68","PR1S003286","RAMBLEWOOD ACRES CONDO","3275 RAMBLEWOOD DR. SOUTH","","SARASOTA","FL","33579","2024","880","880","0"
"Condominium Project","68","PR1S003286","RAMBLEWOOD ACRES CONDO","3275 RAMBLEWOOD DR. SOUTH","","SARASOTA","FL","33579","2026","880","880","0"
"Condominium Project","68","PR1S003286","RAMBLEWOOD ACRES CONDO","3275 RAMBLEWOOD DR. SOUTH","","SARASOTA","FL","33579","2025","880","880","0"
"Condominium Project","68","PR1S003286","RAMBLEWOOD ACRES CONDO","3275 RAMBLEWOOD DR. SOUTH","","SARASOTA","FL","33579","2022","880","880","0"
"Condominium Project","68","PR1S003286","RAMBLEWOOD ACRES CONDO","3275 RAMBLEWOOD DR. SOUTH","","SARASOTA","FL","33579","2023","880","880","0"
"Condominium Project","23","PR1M002611","RAMBLEWOOD BLDG C","13707 KENDALE LAKES CIR","","MIAMI","FL","33143","2026","256","256","0"
"Condominium Project","23","PR1M002611","RAMBLEWOOD BLDG C","13707 KENDALE LAKES CIR","","MIAMI","FL","33143","2025","256","309.76","0"
"Condominium Project","23","PR1M002611","RAMBLEWOOD BLDG C","13707 KENDALE LAKES CIR","","MIAMI","FL","33143","2023","256","256","0"
"Condominium Project","23","PR1M002611","RAMBLEWOOD BLDG C","13707 KENDALE LAKES CIR","","MIAMI","FL","33143","2022","256","256","0"
"Condominium Project","23","PR1M002611","RAMBLEWOOD BLDG C","13707 KENDALE LAKES CIR","","MIAMI","FL","33143","2024","256","281.6","0"
"Condominium Project","23","PR1M002612","RAMBLEWOOD CONDO A","13715 KENDALE LAKES CIR","","MIAMI","FL","33183","2024","256","281.6","0"
"Condominium Project","23","PR1M002612","RAMBLEWOOD CONDO A","13715 KENDALE LAKES CIR","","MIAMI","FL","33183","2022","256","256","0"
"Condominium Project","23","PR1M002612","RAMBLEWOOD CONDO A","13715 KENDALE LAKES CIR","","MIAMI","FL","33183","2023","256","256","0"
"Condominium Project","23","PR1M002612","RAMBLEWOOD CONDO A","13715 KENDALE LAKES CIR","","MIAMI","FL","33183","2025","256","309.76","0"
"Condominium Project","23","PR1M002612","RAMBLEWOOD CONDO A","13715 KENDALE LAKES CIR","","MIAMI","FL","33183","2026","256","256","0"
"Condominium Project","23","PR1M000735","RAMBLEWOOD CONDO B","13701 KENDALE LAKES BLVD","","MIAMI","FL","331834055","2025","256","309.76","0"
"Condominium Project","23","PR1M000735","RAMBLEWOOD CONDO B","13701 KENDALE LAKES BLVD","","MIAMI","FL","331834055","2026","256","256","0"
"Condominium Project","23","PR1M000735","RAMBLEWOOD CONDO B","13701 KENDALE LAKES BLVD","","MIAMI","FL","331834055","2024","256","281.6","0"
"Condominium Project","23","PR1M000735","RAMBLEWOOD CONDO B","13701 KENDALE LAKES BLVD","","MIAMI","FL","331834055","2022","256","256","0"
"Condominium Project","23","PR1M000735","RAMBLEWOOD CONDO B","13701 KENDALE LAKES BLVD","","MIAMI","FL","331834055","2023","256","256","0"
"Condominium Project","16","PR1P014168","RAMBLEWOOD COURT A CONDO","8704 SHADOW WOOD BLVD","","CORAL SPRINGS","FL","330716744","2022","152","167.2","0"
"Condominium Project","16","PR1P014168","RAMBLEWOOD COURT A CONDO","8704 SHADOW WOOD BLVD","","CORAL SPRINGS","FL","330716744","2025","152","152","0"
"Condominium Project","16","PR1P014168","RAMBLEWOOD COURT A CONDO","8704 SHADOW WOOD BLVD","","CORAL SPRINGS","FL","330716744","2026","152","152","0"
"Condominium Project","16","PR1P014168","RAMBLEWOOD COURT A CONDO","8704 SHADOW WOOD BLVD","","CORAL SPRINGS","FL","330716744","2023","152","152","0"
"Condominium Project","16","PR1P014168","RAMBLEWOOD COURT A CONDO","8704 SHADOW WOOD BLVD","","CORAL SPRINGS","FL","330716744","2024","152","152","0"
"Condominium Project","16","PR1P002102","RAMBLEWOOD EAST","4100 NW 88TH AVE","","CORAL SPRINGS","FL","330651835","2026","4080","4080","0"
