"Project Number","File Number","Condo Name","County","Street City State Zip","Units","Recorded Date","Primary Status","Secondary Status","Managing Entity Number","Managing Entity Name","Managing Entity Route","Managing Entity Street","Managing Entity City","Managing Entity State","Managing Entity Zip"
"PR1S019250","63150","SECOND HORIZONS CONDO","Dade","1500 NE 191ST ST, NORTH MIAMI BEACH, FL 33179-4137","75","01/01/1968","Approved","Recorded","MA00010334","SECOND HORIZONS CONDO INC","","7665 NW 50 STREET","MIAMI","FL","33166"
"PR1S019251","63151","CASA DEL REY","Dade","1820 S TREASURE DR, MIAMI BEACH, FL 33141-4338","22","01/01/1973","Approved","Recorded","MA00003380","CASA DEL REY","","1820 S TREASURE DR","NORTH BAY VILLAGE","FL","33141"
"PR1S019265","63163","TWO HUNDRED FORTY-FOUR BLDG","Dade","244 79TH STREET, MIAMI BEACH, FL 33141-1647","13","01/01/1966","Approved","Recorded","MA00008064","TWO HUNDRED FORTY FOUR BUILDING, INC.","","244 79TH ST","MIAMI BEACH","FL","33141"
"PR1S019276","63174","NINETY THREE HUNDRED WEST BAY HARBOUR DRIVE CONDO","Dade","9300 W. BAY HARBOUR DRIVE, BAY HARBOUR ISLANDS, FL 33154","8","01/01/1966","Approved","Recorded","MA00005089","9300 WEST BAY HARBOUR DRIVE CONDO INC","","9300 W BAY HARBOUR DR","BAY HARBOUR ISLANDS","FL","33154"
"PR1S017950","62284","NORTH BAY WHITE HOUSE #1","Dade","1800 79TH ST CAUSWAY, N BAY VILLAGE, FL 33141","36","11/02/1964","Approved","Recorded","MA00018433","NORTH BAY WHITE HOUSE ASSN NO 1, INC","C/O J&M MANAGEMENT","9600 NW 25TH ST","DORAL BRANCH","FL","33172"
"PR1S017956","62288","PINEBROOKE I","Dade","9200 S DADELAND BLVD, MIAMI, FL 33156-2703","4","12/19/1974","Approved","Recorded","MA00010634","PINEBROOKE I ASSN INC","","6721 SW 127 PL","MIAMI","FL","33183"
"PR1S017958","62289","ANDALUSIA CONDO","Dade","6200 WEST FLAGER, MIAMI, FL 33144","38","01/01/1974","Approved","Recorded","MA00007524","ANDALUSIA CONDO CORP.","C/O LM QUALITY MGMT","PO BOX 440915","MIAMI","FL","33144"
"PR1S017968","62298","LEE PARK CONDO","Dade","6110 SW 68TH ST, SOUTH MIAMI, FL 33143-3414","117","01/01/1974","Approved","Recorded","MA00005446","LEE PARK CONDO ASSN INC","","6110 SW 68TH ST","MIAMI","FL","33143"
"PR1S019285","63182","EL PRADO CONDO ASSN INC","Dade","1933 SW 7TH ST, MIAMI, FL 33135-3339","18","12/23/1973","Approved","Recorded","MA00004195","EL PRADO CONDO ASSOC., INC.","C/O YEZMIN DIAZ","1933 S.W. 7TH STREET","MIAMI","FL","33135"
"PR1S019298","63191","STAR LAKE ASSN","Dade","19100 NE 3RD AVE, MIAMI, FL 33179-3824","386","04/01/1965","Approved","Recorded","MA00012004","STAR LAKES ASSN., INC","","19100 NE 3RD AVE","MIAMI","FL","33179-3824"
"PR1S016604","61376","ROMONT SOUTH CONDO Q","Dade","65 NE 202ND TER, NORTH MIAMI BEACH, FL 33179-2901","32","07/06/1973","Approved","Recorded","MA00014835","ROMONT SOUTH CONDO Q INC","","20314 NE 2ND AVE","NORTH MIAMI BEACH","FL","33179"
"PR1S016608","61380","WOODSIDE APTS","Dade","16950 WEST DIXIE HIGHWAY, NORTH MIAMI BEACH, FL 33160-3726","232","01/01/1975","Approved","Recorded","MA00015212","WOODSIDE APTS. ASSOC., INC.","","16950 WEST DIXIE HIGHWAY","NORTH MIAMI BEACH","FL","33160-3726"
"PR1S016619","61387","POINT ROYALE CONDO # 4","Dade","19420-22-24-26 SW 103RD COURT, MIAMI, FL 33157","4","03/20/1975","Approved","Recorded","MA00011473","POINT ROYALE CONDO # 4 ASSN","C/O CARDENAS LLC","11741 SW 176 TERR","MIAMI","FL","33177"
"PR1S016630","61394","WINSTON TOWERS 100","Dade","250 174TH STREET, MIAMI BEACH, FL 33160-3304","408","01/01/1970","Approved","Recorded","MA00006791","WINSTON TOWERS 100 ASSOC., INC.","C/O VICTOR RONES, ESQ","16105 NE 18TH AVENUE","NORTH MIAMI BEACH","FL","33162"
"PR1S016633","61396","EUCLID EAST CONDO","Dade","1545 EUCLID AVE, MIAMI, FL 33139-3547","57","01/01/1965","Approved","Recorded","MA00003187","EUCLID EAST CONDO ASSN.","C/O MIAMI MANAGEMENT, INC.","PO BOX 36307","CHARLOTTE","NC","28236"
"PR1S016648","61406","ISLAND BREAKERS, A CONDO, INC.","Dade","150 OCEAN LANE DRIVE, KEY BISCAYNE, FL 33149-1416","72","01/28/1971","Approved","Recorded","MA00001124","ISLAND BREAKERS, A CONDO, INC.","","150 OCEAN LANE DRIVE","KEY BISCAYNE","FL","33149-1416"
"PR1S019862","63416","LILI CONDO 1","Dade","1056-1058 NW 24TH ST, MIAMI, FL 33127","2","12/30/1987","Approved","Recorded","MA00018339","LILI CONDO # 1 ASSN INC","","1058 NW 24TH ST","MIAMI","FL","33127-4255"
"PR1S019920","63432","NORTH BAY WHITE HOUSE #2","Dade","1790-79TH STREET CAUSEWAY, N BAY VILLAGE, FL 33141","35","11/02/1964","Approved","Recorded","MA00018432","NORTH BAY WHITE HOUSE ASSOC. NO. 2, INC.","C/O VTE CONSULTING LLC","1840 WEST 49 STREET, STE 233","HIALEAH","FL","33012"
"PR1S019921","63433","NORTH BAY WHITE HOUSE #3","Dade","1780-79TH STREET CAUSEWAY, N BAY VILLAGE, FL 33141","39","11/02/1964","Approved","Recorded","MA00018431","NORTH BAY WHITE HOUSE ASSOC., NO. 3, INC","C/O VTE CONSULTING LLC","1840 WEST 49 STREET, STE 233","HIALEAH","FL","33012"
"PR1S019924","63435","WESTLAND GARDENS EAST CONDO","Dade","1855 WEST 62ND STREET, HIALEAH, FL 33012-6002","102","09/27/1973","Approved","Recorded","MA00018444","WESTLAND GARDENS EAST CONDO ASSN INC","","PO BOX: 126965","HIALEAH","FL","33012"
"PR1S019935","63441","BEACHWOOD CONDOMINIUM","Monroe","MILE MARKER 75.5, U.S. HWY #1, ISLAMORADA, FL 33036","7","12/29/1988","Approved","Recorded","MA00018470","BEACHWOOD CONDO ASSN","","5707 NW 46 DRIVE","CORAL SPRINGS","FL","33067"
"PR1S019945","63444","MYSTIC POINTE CONDO #THREE","Dade","19101 NE 36TH CT, NORTH MIAMI BEACH, FL 33180-2567","353","12/29/1989","Approved","Recorded","MA00018482","MYSTIC POINTE CONDO #THREE ASSN INC","","8200 NW 33RD STREET, SUITE 300","MIAMI","FL","33122"
"PR1S019963","63449","PALMS, A CONDO, THE","Dade","2370 N.E. 135TH STREET, MIAMI, FL 33181-3514","27","09/29/1988","Approved","Recorded","MA00018502","PALMS ON THE CREEK CONDO ASSOC., INC.","","2370 NE 135 ST","NORTH MIAMI","FL","33181"
"PR1S019969","63453","COLLINS VIEW CONDO","Dade","335 COLLINS AVE #202, MIAMI BEACH, FL 33139-6912","21","08/29/1968","Approved","Recorded","MA00018468","COLLINS VIEW CONDOMINIUM, INC.","C/O FRANMAR MANAGEMENT SERVICES INC","3550 BISCAYNE BLVD.","MIAMI","FL","33137"
"PR1S019317","63208","BAYSHORE PLACE","Dade","1420 S BAYSHORE DR, MIAMI, FL 33131-3615","124","08/14/1973","Approved","Recorded","MA00014627","BAYSHORE PLACE CONDOMINIUM, INC.","","1420 BRICKELL BAY DR.","MIAMI","FL","33131"
"PR1S019320","63211","ONE-FIFTEEN SUNRISE CONDO","Dade","115 SUNRISE DR, KEY BISCAYNE, FL 33149-2144","14","03/01/1973","Approved","Recorded","MA00014428","ONE FIFTEEN SUNRISE CONDO ASSN INC.","C/O PEREZ MANAGEMENT CORP","3481 NW 2 TERRACE","MIAMI","FL","33125"
"PR1S019342","63231","BEACH MANOR","Dade","345 MICHIGAN AVENUE, MIAMI BEACH, FL 33139-6838","42","12/28/1965","Approved","Recorded","MA00010862","BEACH MANOR CONDO ASSOC.","C/O BEACH MANOR CONDO","345 MICHIGAN AVENUE","MIAMI BEACH","FL","33139"
"PR1S016664","61417","CRESTVIEW TOWERS","Dade","2025 NE 164TH ST, NORTH MIAMI BEACH, FL 33162-4154","156","01/01/1970","Approved","Recorded","MA00005980","CRESTVIEW TOWERS CONDO ASSOC INC","C/O SHIR LAW GROUP, REG AGENT","2295 NW CORPORTAE BLVD","BOCA RATON","FL","33431"
"PR1S016674","61424","EIGHT MOORINGS CONDO","Dade","18707 N.E. 14TH AVENUE, NORTH MIAMI BEACH, FL 33179-4818","60","01/01/1967","Approved","Recorded","MA00008182","EIGHTH MOORINGS CONDO INC","C/O RELIABLE PROPERTY MGMT SERVICES","17680 NW 78TH AVE","HIALEAH","FL","33015"
"PR1S020007","63463","CASTILLIO DEL SOL CONDO","Monroe","799 OCEAN DRIVE WEST, KEY COLONY BEACH, FL 33051","30","03/04/1988","Approved","Recorded","MA00018538","CASTILLIO DEL SOL CONDO ASSN INC","","PO Box 51004 799 W OCEAN DRIVE","KEY COLONY BEACH","FL","33051"
"PR1S020016","63465","ALAMEDA TOWER 4, A CONDO","Dade","5440 WEST 21 COURT, HIALEAH, FL 33016","52","06/06/1988","Approved","Recorded","MA00018554","ALAMEDA TOWER 4 CONDO ASSN INC","","2520 NW 97 AVE #220","DORAL","FL","33172"
"PR1S020017","63466","ALAMEDA TOWER 1, A CONDO","Dade","5290-5300 WEST 21 COURT, HIALEAH, FL 33016","52","07/21/1988","Approved","Recorded","MA00018555","ALAMEDA TOWER 1 CONDO ASSN, INC","C/O NEIGHBORHOOD PROPERTY MGMT, INC","PO BOX 160310","HIALEAH","FL","33016"
"PR1S018037","62349","INTERNATIONAL CONDO","Dade","6780 W 2ND CT, HIALEAH, FL 33012-6707","50","01/01/1973","Approved","Recorded","MA00005852","INTERNATIONAL CONDO, INC","","7665 NW 50 STREET","MIAMI","FL","33166"
"PR1S018051","62358","CAPE FLORIDA CLUB EAST","Dade","286 SEAVIEW DRIVE, KEY BISCAYNE, FL 33149","16","01/01/1971","Approved","Recorded","MA00013801","CAPE FLORIDA CLUB EAST ASSN., INC.","","PO BOX: 490720","KEY BISCAYNE","FL","33149"
"PR1S019359","63245","BEVERLY ARMS","Dade","8132 HARDING AVE, MIAMI BEACH, FL 33141-1666","14","06/04/1969","Approved","Recorded","MA00005417","BEVERLY ARMS INC","C/O NEW WAVE ACCOUNTING AND MANAGEMENT","1770 SANS SOUCI BLVD","NORTH MIAMI","FL","33181"
"PR1S019362","63248","EDEN POINT NORTH","Dade","4000 NE 170TH ST., NORTH MIAMI, FL 33160","54","01/01/1974","Approved","Recorded","MA00008615","EDEN POINT NORTH ASSN","","4000 NE 170TH ST","NORTH MIAMI BEACH","FL","33160"
"PR1S019375","63259","WESTLAND GARDENS CLUB CONDO","Dade","1350 WEST 53RD STREET, HIALEAH, FL 33012-3019","38","01/01/1975","Approved","Recorded","MA00004588","WESTLAND GARDENS CLUB CONDO ASSOC","C/O NEIGHBORHOOD PROPERTY MANAGEMENT","PO BOX 160310","HIALEAH","FL","33016"
"PR1S019402","63269","KIRKLAND HEIGHTS CONDO","Dade","3618 SW 2ND ST, MIAMI, FL 33135-1006","2","06/09/1987","Approved","Recorded","MA00016611","KIRKLAND HEIGHTS CONDO ASSN INC","","3618 SW 2ND ST","MIAMI","FL","33135-1006"
"PR1S019407","63272","DORAL PARK COUNTRY CLUB VILLAS CONDO #5","Dade","N.W. 102ND AVENUE, MIAMI, FL 33178","32","05/23/1988","Approved","Recorded","MA00016616","DORAL PARK CC VILLAS CONDO #5 ASSN INC","C/O ALLIED PROPERTY GROUP","12350 SW 132 COURT","MIAMI","FL","33186"
"PR1S020249","63590","DORAL PARK COUNTRY CLUB VILLAS CONDO #6","Dade","N.W. 102 AVENUE, MIAMI, FL 33178","16","01/25/1989","Approved","Recorded","MA00018798","DORAL PARK COUNTRY CLUB VILLAS CONDO #6","","4630 NW 102 AVE","MIAMI","FL","33178"
"PR1S020265","63596","MARINA VILLAGE GARDENS #TWO CONDO AT FISHER ISLAND","Dade","1 FISHER ISLAND, FISHER ISLAND, FL 33109-0001","20","11/01/1988","Approved","Recorded","MA00018811","MARINA VILLAGE AT FISHER ISLAND CONDO NO. TWO ASSOC., INC.","C/O MARQUIS ASSOCIATION MANAGEMENT","40306 FISHER ISLAND DRIVE","FISHER ISLAND","FL","33109"
"PR1S020286","63605","DORAL PARK COUNTRY CLUB VILLAS CONDO #7","Dade","N.W. 102ND AVENUE, MIAMI, FL 33186","16","01/25/1989","Approved","Recorded","MA00018848","DORAL PARK CC VILLAS CONDO #7 ASSN INC","C/O ALLIED PROPERTY GROUP","12350 SW 132 COURT","MIAMI","FL","33186"
"PR1S020316","63613","TOWER EAST INC, A CONDO","Dade","1150 EUCLID AVE, MIAMI BEACH, FL 33139-4521","35","08/23/1965","Approved","Recorded","MA00018886","TOWER EAST CONDOMINIUM INCORPORATED","","800 WEST AVE #C-1","MIAMI BEACH","FL","33139"
"PR1S020330","63619","910 JEFFERSON TOWERS INC, A CONDO","Dade","910 JEFFERSON AVE, MIAMI BEACH, FL 33139-8453","19","04/18/1969","Approved","Recorded","MA00018912","910 JEFFERSON TOWERS INC A CONDO","C/O FRANMAR MGMT SERVICES, INC","3550 BISCAYNE BLVD.","MIAMI","FL","33137"
"PR1S020339","63625","CARMEL LAKES CONDO # 7","Dade","SAN SIMEON WAY, MIAMI, FL 33179","12","02/15/1988","Approved","Recorded","MA00018920","CARMEL LAKES CONDO # 7 ASSN INC","C/O ASSOCIATION SERVICES OF FLORIDA","10112 USA TODAY WAY","MIRAMAR","FL","33025"
"PR1S021029","63874","ELAN AT CALUSA CONDO XVI","Dade","SW 88 211 TERRACE, MIAMI, FL 33186","16","11/22/1989","Approved","Recorded","MA00019592","ELAN AT CALUSA CONDO XVI ASSOC., INC.","C/O YCL MANAGEMENT INC","10300 SUNSET DRIVE, SUITE 315","MIAMI","FL","33173"
"PR1S021031","63875","ELAN AT CALUSA CONDO XI","Dade","SW 88 211 TERRACE, MIAMI, FL 33186","18","07/13/1989","Approved","Recorded","MA00019594","ELAN AT CALUSA CONDO XI ASSOC., INC.","C/O GOLD PROPERTY MANAGEMENT","10887 N.W. 17 STREET","MIAMI","FL","33172"
"PR1S021379","64005","FLAGLER CENTER II, A CONDO","Monroe","3255 FLAGLER AVENUE, KEY WEST, FL 33040","8","04/04/1990","Approved","Recorded","MA00019859","FLAGLER CENTER II CONDO ASSN INC","","3255 FLAGLER AVE #303","KEY WEST","FL","33040"
"PR1S021386","64008","MARINA REAL CONDO","Dade","N.W. 123 AVENUE, MIAMI, FL 33182","42","11/19/1992","Approved","Recorded","MA00019865","MARINA REAL CONDO . ASSOC INC","C/O EXCEL MANAGEMENT","2510 NW 97TH AVE","DORAL","FL","33172"
"PR1S020340","63626","CARMEL LAKES CONDO # 8","Dade","SAN SIMEON WAY, MIAMI, FL 33179","8","04/19/1989","Approved","Recorded","MA00018923","CARMEL LAKES CONDO # 8 ASSN INC","C/O DANAJOSH MANAGEMENT ENTERPRISES, LLC","4801 S UNIVERSITY DRIVE #140","DAVIE","FL","33328"
"PR1S020351","63632","DORAL PARK COUNTRY CLUB VILLAS CONDO #9","Dade","N.W. 102 AVENUE, MIAMI, FL 33186","16","06/16/1989","Approved","Recorded","MA00018936","DORAL PARK CC VILLAS CONDO #9 ASSN INC","C/O ALLIED PROPERTY GROUP","12350 SW 132 COURT","MIAMI","FL","33186"
"PR1S020364","63635","BYRON TOWERS INC A CONDO","Dade","8001 BYRON AVE, MIAMI BEACH, FL 33141-5316","30","12/14/1964","Approved","Recorded","MA00018945","BYRON TOWERS, INC.","C/O NEW HORIZONS PROEPRTY MGMT SOLUTIONS","14411 COMMERCE WAY","MIAMI LAKES","FL","33016"
"PR1S020372","63637","CARMEL LAKES CONDO # 6","Dade","SAN SIMEON WAY, MIAMI, FL 33179","24","01/19/1990","Approved","Recorded","MA00018950","CARMEL LAKES CONDO #6 ASSN INC","C/O ASSOCIATION SERVICES OF FLORIDA","10112 USA TODAY WAY","MIRAMAR","FL","33025"
"PR1S020375","63640","EDGEWATER EAST CONDO APTS. II","Dade","6855 EAST EDGEWATER DRIVE, CORAL GABLES, FL 33133","20","04/20/1967","Approved","Recorded","MA00018953","EDGEWATER EAST CONDO APTS. II, INC.","C/O THE CAPIN GROUP","7787 NW 146TH STREET","MIAMI LAKES","FL","33016"
"PR1S021448","64036","FOUNTAINS OF SOUTH MIAMI, A CONDO, THE","Dade","5801 S.W. 74TH TERRACE, SOUTH MIAMI, FL 33143","14","05/31/1991","Approved","Recorded","MA00019916","FOUNTAINS OF SOUTH MIAMI CONDO ASSOC., INC., THE","C/O PALACIO PALACIO ZIMMERMAN","12002 SW 128 CT","MIAMI","FL","33186"
"PR1S021489","64053","FIVE ARCHES CONDO ASSN","Dade","1154 W 35TH ST, HIALEAH, FL 33012","69","01/01/1974","Approved","Recorded","MA00019948","FIVE ARCHES CONDO ASSN","","PO BOX 160698","HIALEAH","FL","33016"
"PR1S020105","63525","WEST GABLES ESTATES CONDO #14/4, A CONDO","Dade","8980 -8982 SW 8 TER, MIAMI, FL 33174","2","08/23/1977","Approved","Recorded","MA00018664","WEST GABLES ESTATES CONDO #14/4 ASSN INC","","8980 - 8982 SW 8 TER","MIAMI","FL","33174"
"PR1S020106","63526","WEST GABLES ESTATES CONDO #15/4, A CONDO","Dade","8990 - 8992 SW 8 TER, MIAMI, FL 33174","2","08/23/1977","Approved","Recorded","MA00018665","WEST GABLES ESTATES CONDO #15/4 ASSN INC","","8990 - 8992 SW 8 TER","MIAMI","FL","33174"
"PR1S020109","63529","WEST GABLES ESTATES CONDO #18/4, A CONDO","Dade","8971 - 8973 SW 9 TER, MIAMI, FL 33174","2","04/06/1977","Approved","Recorded","MA00018668","WEST GABLES ESTATES CONDO #18/4 ASSN INC","","8971 - 8973 SW 9 TER","MIAMI","FL","33174"
"PR1S020110","63530","WEST GABLES ESTATES CONDO #19/4, A CONDO","Dade","8961 - 8963 SW 9 TER, MIAMI, FL 33174","2","04/06/1977","Approved","Recorded","MA00018669","WEST GABLES ESTATES CONDO #19/4 ASSN INC","","8961 - 8963 SW 9 TER","MIAMI","FL","33174"
"PR1S020111","63531","WEST GABLES ESTATES CONDO #20/4, A CONDO","Dade","8951 - 8953 SW 9 TER, MIAMI, FL 33174","2","06/20/1977","Approved","Recorded","MA00018670","WEST GABLES ESTATES CONDO #20/4 ASSN INC","","8951 - 8953 SW 9 TER","MIAMI","FL","33174"
"PR1S020112","63532","WEST GABLES ESTATES CONDO #20/4, A CONDO","Dade","8951 - 8953 SW 9 TER, MIAMI, FL 33174","2","06/20/1977","Approved","Recorded","MA00018671","WEST GABLES ESTATES CONDO #20/4 ASSN INC","","8951 - 8953 SW 9 TER","MIAMI","FL","33174"
"PR1S020115","63535","WEST GABLES ESTATES CONDO #23/4, A CONDO","Dade","910 - 912 SW 89 AVE, MIAMI, FL 33174","2","06/20/1977","Approved","Recorded","MA00018674","WEST GABLES ESTATES CONDO #23/4 ASSN INC","","910-912 SW 89 AVE","MIAMI","FL","33174"
"PR1S020116","63536","WEST GABLES ESTATES CONDO #24/4, A CONDO","Dade","920 - 922 SW 89 AVE, MIAMI, FL 33174","2","06/20/1977","Approved","Recorded","MA00018675","WEST GABLES ESTATES CONDO #24/4 ASSN INC","","920-922 SW 89 AVE","MIAMI","FL","33174"
"PR1S020118","63538","WEST GABLES ESTATES CONDO #26/4, A CONDO","Dade","8950 - 8952 SW 9 TER, MIAMI, FL 33174","2","09/30/1977","Approved","Recorded","MA00018677","WEST GABLES ESTATES CONDO #26/4 ASSN INC","","8950 - 8952 SW 9 TER","MIAMI","FL","33174"
"PR1S020119","63539","WEST GABLES ESTATES CONDO #28/4, A CONDO","Dade","8970 - 8972 SW 9 TER, MIAMI, FL 33174","2","04/06/1977","Approved","Recorded","MA00018678","WEST GABLES ESTATES CONDO #28/4 ASSN INC","","8970 - 8972 SW 9 TER","MIAMI","FL","33174"
"PR1S020121","63541","WEST GABLES ESTATES CONDO #30/4, A CONDO","Dade","8990 - 8992 SW 9 TER, MIAMI, FL 33174","2","03/07/1977","Approved","Recorded","MA00018680","WEST GABLES ESTATES CONDO #30/4 ASSN INC","","8990 - 8992 SW 9 TER","MIAMI","FL","33174"
"PR1S020122","63542","WEST GABLES ESTATES SEC ONE CONDO # 1/1,A CONDO","Dade","950 - 952 SW 88 AVE, MIAMI, FL 33174","2","08/18/1978","Approved","Recorded","MA00018681","WEST GABLES ESTATES SEC ONE CONDO #1/1 ASSN INC","","950 - 952 SW 88 AVE","MIAMI","FL","33174"
"PR1S020124","63544","WEST GABLES ESTATES SEC ONE CONDO # 7/1","Dade","1001 - 1005 SW 88 CT, MIAMI, FL 33174","2","08/18/1978","Approved","Recorded","MA00018683","WEST GABLES ESTATES SEC ONE CONDO #7/1 ASSN INC","","1001 - 1005 SW 88 CT","MIAMI","FL","33174"
"PR1S020125","63545","WEST GABLES ESTATES SEC ONE CONDO # 8/1","Dade","965 - 967 SW 88 CT, MIAMI, FL 33174","2","08/18/1978","Approved","Recorded","MA00018684","WEST GABLES ESTATES SEC ONE CONDO #8/1 ASSN INC","","965 - 967 SW 88 CT","MIAMI","FL","33174"
"PR1S020127","63547","WEST GABLES ESTATES SEC ONE CONDO # 2/2","Dade","1000 - 1002 SW 88 CT, MIAMI, FL 33174","2","08/18/1978","Approved","Recorded","MA00018686","WEST GABLES ESTATES SEC ONE CONDO #2/2 ASSN INC","","1000 - 1002 SW 88 CT","MIAMI","FL","33174"
"PR1S020128","63548","WEST GABLES ESTATES SEC ONE CONDO # 5/2","Dade","8868 - 8870 SW 9 TER, MIAMI, FL 33174","2","07/14/1978","Approved","Recorded","MA00018687","WEST GABLES ESTATES SEC ONE CONDO #5/2 ASSN INC","","8868 - 8870 SW 9 TER","MIAMI","FL","33174"
"PR1S020130","63550","WEST GABLES ESTATES SEC ONE CONDO # 9/2","Dade","1025 - 1029 SW 89 AVE, MIAMI, FL 33174","2","07/14/1978","Approved","Recorded","MA00018689","WEST GABLES ESTATES SEC ONE CONDO #9/2 ASSN INC","","1025 SW 89 AVE","MIAMI","FL","33174"
"PR1S020131","63551","WEST GABLES ESTATES SEC ONE CONDO # 10/2","Dade","975 & 979 SW 89 AVE, MIAMI, FL 33174","2","08/18/1978","Approved","Recorded","MA00018690","WEST GABLES ESTATES SEC ONE CONDO #10/2 ASSN INC","","975 & 979 SW 89 AVE","MIAMI","FL","33174"
"PR1S020163","63556","EL BATEY CONDO","Dade","1313 NW 31ST AVE, MIAMI, FL 33125-1936","14","06/22/1988","Approved","Recorded","MA00018707","EL BATEY CONDO ASSN., INC.","","3235 SW  127 AVE","MIAMI","FL","33175"
"PR1S020704","63770","HARBORVIEW AT FISHER ISLAND, A CONDO","Dade","6815 BISCAYNE BLVD SUITE 103-471, MIAMI, FL 33138","17","11/28/1989","Approved","Recorded","MA00019355","HARBORVIEW @ FISHER ISLAND CONDO ASN INC","C/O MARQUIS ASSOCIATION MANAGEMENT","40306 FISHER ISLAND DRIVE","FISHER ISLAND","FL","33109"
"PR1S020733","63782","OCEAN POINTE I, A CONDO","Monroe","500 BURTON DRIVE, TAVERNIER, FL 33070","48","11/28/1990","Approved","Recorded","MA00019384","OCEAN POINTE I CONDO ASSN INC","","PO BOX 1403","TAVERNIER","FL","33070"
"PR1S021844","64187","OCEANSIDE AT FISHER ISLAND CONDO #FOUR","Dade","77XX FISHER ISLAND DRIVE, FISHER ISLAND, FL 33109","45","05/05/1992","Approved","Recorded","MA00020272","OCEANSIDE AT FISHER ISLAND CONDO NO FOURASSOC., INC.","C/O MARQUIS ASSOCIATION MANAGEMENT","40306 FISHER ISLAND DRIVE","FISHER ISLAND","FL","33109"
"PR1S021858","64192","BAYVIEW AT FISHER ISLAND CONDO NO. THREE","Dade","5200 FISHER ISLAND DRIVE, FISHER ISLAND, FL 33109","37","05/04/1992","Approved","Recorded","MA00020287","BAYVIEW @ FISHER ISLAND CONDO # THREE","","40306 FISHER ISLAND DRIVE","FISHER ISLAND","FL","33109"
"PR1S021859","64193","OCEANSIDE AT FISHER ISLAND CONDO # FIVE","Dade","40304 FISHER ISLAND DRIVE, FISHER ISLAND, FL 33109","37","09/29/1992","Approved","Recorded","MA00020288","OCEANSIDE AT FISHER ISLAND CONDO NO FIVE","C/O MARQUIS ASSOCIATION MANAGEMENT","40306 FISHER ISLAND DR","FISHER ISLAND","FL","33109"
"PR1S021880","64204","CARMEL LAKES CONDO # 3","Dade","SAN SIMEON WAY, MIAMI, FL 33179","16","08/12/1991","Approved","Recorded","MA00020311","CARMEL LAKES CONDO #3 ASSN INC","","17680 NW 78 AVE","HIALEAH","FL","33015"
"PR1S017689","62118","1100 ALTON ROAD CONDO APTS","Dade","1100 ALTON RD, MIAMI BEACH, FL 33139-4755","24","09/09/1965","Approved","Recorded","MA00009560","1100 ALTON ROAD CONDO APT INC","C/O PMI SUNSHINE STATE","1111 LINCOLN RD","MIAMI BEACH","FL","33139"
"PR1S017937","62274","DRIFTWOOD COVE TOWNHOUSE","Dade","2631 NE 165TH ST, NORTH MIAMI BEACH, FL 33160-4054","10","01/01/1969","Approved","Recorded","MA00009339","DRIFTWOOD COVE TOWNHOUSES","","16501 NE 26TH AVE","NORTH MIAMI BEACH","FL","33160"
"PR1S018144","62417","OCEANUS","Dade","1060 92ND ST, BAY HARBOR ISLANDS, FL 33154-2752","7","12/01/1967","Approved","Recorded","MA00004866","OCEANUS CONDO","C/O TREASURE MANAGEMENT SERVICES","PO BOX 822431","PEMBROKE PINES","FL","33082"
"PR1S020166","63558","ELAN AT CALUSA CONDO X","Dade","13026 SW 88TH TERRACE S., MIAMI, FL 33186","20","08/19/1988","Approved","Recorded","MA00018710","ELAN AT CALUSA X ASSOC.","C/O SONCITY CONDO SOLUTIONS, INC","PO BOX 526342","MIAMI","FL","33552"
"PR1S020182","63567","CARMEL LAKES CONDO # 9","Dade","NE 4TH PL, MIAMI, FL 33179","16","02/24/1989","Approved","Recorded","MA00018727","CARMEL LAKES CONDO # 9 ASSN INC","C/O PHOENIX MANAGEMENT SERVICES","4800 N STATE ROAD 7","LAUDERDALE LAKES","FL","33319"
"PR1S020204","63577","MYSTIC POINTE TOWER 400 CONDO","Dade","3500 NE 191ST ST, AVENTURA, FL 33180","308","08/22/1990","Approved","Recorded","MA00018747","MYSTIC POINTE TOWER 400 CONDO ASSN","","3500 MYSTIC PT DR","AVENTURA","FL","33180"
